Dataset	Random-mean	P-value
766	0.68573691	2.7302959714053064e-12
767	0.68221631	3.0357599227863387e-13
768	0.68673061	5.005545856928016e-12
769	0.68170285	2.1897663520135002e-13
770	0.68307572	5.226024691959856e-13
771	0.68568193	2.6397757980152216e-12
772	0.68645614	4.2365136331747305e-12
773	0.68407896	9.79678734447175e-13
774	0.68210056	2.8206289764504817e-13
775	0.68817209	1.1927374625534987e-11
776	0.68471065	1.45060145363237e-12
777	0.68623039	3.692085693601547e-12
778	0.68599372	3.195194469749162e-12
779	0.68465175	1.398616839852694e-12
780	0.68000431	7.348254897127497e-14
781	0.68651839	4.40003985712433e-12
782	0.68215534	2.920502241650235e-13
783	0.6825624	3.780086183028112e-13
784	0.68781448	9.62770423256216e-12
785	0.68445431	1.237377146966332e-12
786	0.68464026	1.3886916869117235e-12
787	0.68625119	3.739224447810452e-12
788	0.68784233	9.789932561925546e-12
789	0.67875801	3.2619805234228114e-14
790	0.68357352	7.143686953209129e-13
791	0.68454143	1.306134372016364e-12
792	0.68436232	1.1686419191205992e-12
793	0.68189	2.467105132731893e-13
794	0.68297056	4.891141081846812e-13
795	0.68833756	1.3166446824352243e-11
796	0.6874474	7.720998456270659e-12
797	0.68719137	6.616115424301762e-12
798	0.68277002	4.310041796967403e-13
799	0.68582225	2.876881488021547e-12
800	0.68807918	1.1282637493014973e-11
801	0.68524165	2.0137928501591197e-12
802	0.68781167	9.611483216473799e-12
803	0.6840768	9.783606307892017e-13
804	0.68686563	5.432668578370825e-12
805	0.68919913	2.196583572836304e-11
806	0.68481746	1.5497649607373537e-12
807	0.6837283	7.870407700839929e-13
808	0.68569628	2.6631132057208055e-12
809	0.6849456	1.6775604663777777e-12
810	0.68671834	4.968408540698569e-12
811	0.68093376	1.3384635659850342e-13
812	0.68493894	1.670670123045443e-12
813	0.68713704	6.402471431930208e-12
814	0.68382113	8.340675933085774e-13
815	0.68605014	3.3073176657102596e-12
816	0.68530518	2.094156503224481e-12
817	0.68698405	5.83662872993329e-12
818	0.68705308	6.0855793218825195e-12
819	0.68205	2.7314390566923194e-13
820	0.68346715	6.682982342342008e-13
821	0.68244648	3.5126823667316893e-13
822	0.68451782	1.287137934083383e-12
823	0.67997345	7.202763616085725e-14
824	0.68247724	3.581766768370738e-13
825	0.68145919	1.874271528031115e-13
826	0.68291046	4.709336327504072e-13
827	0.67855151	2.848765742201474e-14
828	0.68434415	1.1555165771881756e-12
829	0.68145656	1.8711231827398212e-13
830	0.68798175	1.0643314375002806e-11
831	0.68351298	6.877777787551286e-13
832	0.69225794	1.3009674781007636e-10
833	0.68725424	6.872096322200029e-12
834	0.68949545	2.616514990286129e-11
835	0.68288532	4.635275942041649e-13
836	0.68819179	1.2068660633554944e-11
837	0.68839211	1.3601996496873643e-11
838	0.68374497	7.952889413596326e-13
839	0.68278412	4.348575345030231e-13
840	0.68387012	8.599895003984598e-13
841	0.68170469	2.1923374698635276e-13
842	0.6839486	9.031771233511642e-13
843	0.68227075	3.142452166369106e-13
844	0.68744158	7.693975981321998e-12
845	0.68464779	1.3951883031778188e-12
846	0.68801039	1.0827459302805026e-11
847	0.6860428	3.292514860057626e-12
848	0.68437458	1.1775808758685954e-12
849	0.68475858	1.4943031164018346e-12
850	0.68567494	2.6284809262973987e-12
851	0.68684843	5.376328573411506e-12
852	0.68993592	3.3900750243860173e-11
853	0.68272537	4.1902237590194153e-13
854	0.68425715	1.094654173015525e-12
855	0.68537879	2.191221686074638e-12
856	0.67923333	4.4511085063276033e-14
857	0.67749251	1.4166917864642138e-14
858	0.68296203	4.864922793140594e-13
859	0.68932966	2.3727124268247686e-11
860	0.68352258	6.919284084673819e-13
861	0.68312574	5.393139645563704e-13
862	0.68658501	4.581921435714181e-12
863	0.68710633	6.2847242049882124e-12
864	0.68501759	1.753848118979193e-12
865	0.68704265	6.04730593209593e-12
866	0.68205321	2.737018087938201e-13
