Dataset	Random-mean	P-value
550	0.19575472	6.772379399131644e-56
551	0.19924008	1.4933508964308158e-58
552	0.19542471	1.2059191676772484e-55
553	0.20046062	1.7369156122122253e-59
554	0.19596053	4.724779415393036e-56
555	0.20106026	6.025744241949636e-60
556	0.19717076	5.670222263569908e-57
557	0.19074012	4.15162304138582e-52
558	0.19537656	1.311788722723441e-55
559	0.19720269	5.361378202964312e-57
560	0.1976137	2.606402276648733e-57
561	0.19627145	2.741826631160013e-56
562	0.19607995	3.833752135807185e-56
563	0.19434516	7.939262731290932e-55
564	0.1985989	4.6153574057150805e-58
565	0.19631156	2.5558767439697583e-56
566	0.19369021	2.4852978346181486e-54
567	0.19407396	1.2737525776278687e-54
568	0.19502166	2.4384599538545193e-55
569	0.19425821	9.238830183875417e-55
570	0.1971196	6.202539808330826e-57
571	0.19992917	4.434795404200277e-59
572	0.20449291	1.3795237069385898e-62
573	0.20274138	3.0807371061065423e-61
574	0.19464798	4.6815711834253086e-55
575	0.19456256	5.4339233835292694e-55
576	0.19608487	3.800882281086422e-56
577	0.20409374	2.8018401572325442e-62
578	0.19732867	4.298258119870499e-57
579	0.19616491	3.304014769498862e-56
580	0.19991645	4.535369208149165e-59
581	0.19490062	3.0122972186628462e-55
582	0.19598429	4.532377410810181e-56
583	0.19970454	6.589153767223549e-59
584	0.20095733	7.227095902435764e-60
585	0.19869998	3.863577499453956e-58
586	0.19865933	4.1499625028553005e-58
587	0.19811029	1.0895657428143859e-57
588	0.1969308	8.636697459296746e-57
589	0.19765183	2.4376395819496642e-57
590	0.19921531	1.5599251083414196e-58
591	0.19751186	3.1165789662471815e-57
592	0.19752131	3.065311882886758e-57
593	0.19719282	5.45500781696752e-57
594	0.20193549	1.2827061766770736e-60
595	0.19140779	1.3078284776847986e-52
596	0.20226291	7.186847026405717e-61
597	0.19512042	2.052154648089452e-55
598	0.19590844	5.175617206229854e-56
599	0.19649663	1.8483247091088351e-56
600	0.19500634	2.5045736486098268e-55
601	0.19729748	4.540025696942266e-57
602	0.19372491	2.339588825014185e-54
603	0.1986469	4.24169658996919e-58
604	0.19185495	6.026932746965288e-53
605	0.19348572	3.5478403263392865e-54
606	0.19847959	5.6928339139339544e-58
607	0.1946194	4.9209365694029044e-55
608	0.19952849	8.98566057757578e-59
609	0.19863294	4.3471392663703786e-58
610	0.19835203	7.12410481490945e-58
611	0.19978907	5.6771342647385095e-59
612	0.20004381	3.6231797108606843e-59
613	0.19587223	5.514089393332111e-56
614	0.19880932	3.18748309643482e-58
615	0.19894194	2.5240417805997815e-58
616	0.19708985	6.534748100730069e-57
617	0.19350075	3.4562449242568634e-54
618	0.19207213	4.135712165873332e-53
619	0.19289292	9.946743331750375e-54
620	0.196572	1.6197117065821372e-56
621	0.19699698	7.690513426865032e-57
622	0.19852078	5.295072021002411e-58
623	0.19636027	2.3469126191741503e-56
624	0.19413725	1.1407335035722829e-54
625	0.1938109	2.014225091752302e-54
626	0.19487664	3.141076450480216e-55
627	0.19522205	1.7183479631176482e-55
628	0.1904969	6.320520587461963e-52
629	0.19668405	1.330991636623814e-56
630	0.19671315	1.2648209862224575e-56
631	0.19491088	2.9588217700162803e-55
632	0.20568937	1.6458851039568865e-63
633	0.19943428	1.0607816342854071e-58
634	0.20006881	3.466923213782695e-59
635	0.1977648	1.9990504904026401e-57
636	0.19247186	2.06685287894895e-53
637	0.19388793	1.7613343869415633e-54
638	0.19867558	4.033019047195173e-58
639	0.19983139	5.269061136152658e-59
640	0.20076508	1.0148326993265895e-59
641	0.19823235	8.792128027507813e-58
642	0.19598377	4.536503281091584e-56
643	0.19948757	9.657341836534882e-59
644	0.19691681	8.851145089661665e-57
645	0.19679703	1.0919073257556775e-56
646	0.20045089	1.766994886883787e-59
647	0.20286151	2.4902771890282948e-61
648	0.19759222	2.706560752000302e-57
649	0.20029881	2.310817407980649e-59
650	0.19503334	2.389228269448612e-55
651	0.19967995	6.880965537083762e-59
652	0.19563412	8.362444021278818e-56
653	0.20058842	1.3862066274428257e-59
