Dataset	Random-mean	P-value
408	0.19566704	2.2120870839808592e-41
409	0.19395889	3.682157993403643e-40
410	0.19348391	8.01064939662723e-40
411	0.20019273	1.1372944552254328e-44
412	0.19587754	1.561407361338398e-41
413	0.19933599	4.832836972465554e-44
414	0.19663724	4.4270910506384726e-42
415	0.19999328	1.593603305220393e-44
416	0.19866703	1.4893451284667973e-43
417	0.19552431	2.800821312757082e-41
418	0.2003908	8.132820938024054e-45
419	0.20228995	3.2137064276742835e-46
420	0.1960273	1.2183747401022867e-41
421	0.20006045	1.4225111481232967e-44
422	0.19273127	2.7334736434763984e-39
423	0.19800276	4.536909326817104e-43
424	0.19829807	2.76626950464633e-43
425	0.20223902	3.5058828671223994e-46
426	0.196665	4.227414186355391e-42
427	0.19932676	4.908595024026869e-44
428	0.19908277	7.403089678640748e-44
429	0.19718579	1.776279350607214e-42
430	0.19759629	8.953274777402438e-43
431	0.19829154	2.796720824915224e-43
432	0.19504529	6.175300702800724e-41
433	0.19114061	3.5949022737095755e-38
434	0.19858207	1.717743112396107e-43
435	0.195168	5.044071491360318e-41
436	0.19981893	2.1396138643273336e-44
437	0.20068876	4.9080275493397265e-45
438	0.19552093	2.816510443292575e-41
439	0.19709984	2.0498794628372814e-42
440	0.19569239	2.1212517009167383e-41
441	0.19705666	2.2027988987058203e-42
442	0.19301402	1.7247592854650214e-39
443	0.19956131	3.3052592403606015e-44
444	0.19798122	4.703487326936359e-43
445	0.19530087	4.0510042219876986e-41
446	0.19401596	3.353380511983524e-40
447	0.19785626	5.797410433172324e-43
448	0.1977073	7.437294935895835e-43
449	0.193985	3.5279321328370818e-40
450	0.19117113	3.4222813963680593e-38
451	0.19753831	9.863783660654889e-43
452	0.19987007	1.9625239203289531e-44
453	0.19478929	9.414565827279148e-41
454	0.20008642	1.3613852134940342e-44
455	0.19871856	1.3658432623332177e-43
456	0.19755234	9.635330288729025e-43
457	0.19907168	7.542568094768811e-44
458	0.2006861	4.930221563015131e-45
459	0.19442325	1.7187818402128e-40
460	0.18980319	3.0786330619801445e-37
461	0.19965099	2.841088178709326e-44
462	0.1990754	7.495492206407466e-44
463	0.19834798	2.5441860233116605e-43
464	0.2018673	6.612370290835419e-46
465	0.19700975	2.3818403246961047e-42
466	0.19844944	2.1460279878184944e-43
467	0.2026709	1.6751627552426662e-46
468	0.19734221	1.3683972064569153e-42
469	0.19751957	1.0177376112884717e-42
470	0.1974462	1.1503744347142674e-42
471	0.19959917	3.1007289527511385e-44
472	0.20699714	9.500442555312785e-50
473	0.19651608	5.414596170915954e-42
474	0.19784923	5.865990591029563e-43
475	0.20009453	1.3428386939394476e-44
476	0.19365836	6.0227042649232734e-40
477	0.19559262	2.501768543290474e-41
478	0.19530337	4.034321163661471e-41
479	0.19799407	4.60339301900139e-43
480	0.19699448	2.4431953700878664e-42
